obsnme,obsval,weight,obgnme,extra,standard_deviation
h_u5669,368.22913013,0.09129741475485477,head,,1.6666666666666667
h_u5770,326.09187451,0.09129741475485477,head,,1.6666666666666667
h_u5850,438.59443076,0.09129741475485477,head,,1.6666666666666667
h_u5868,302.2850022,0.09129741475485477,head,,1.6666666666666667
h_u5908,359.06205029,0.09129741475485477,head,,1.6666666666666667
h_u5909,346.78870435,0.09129741475485477,head,,1.6666666666666667
h_u5978,331.94991919,0.09129741475485477,head,,1.6666666666666667
h_u7084,82.434031372,0.09129741475485477,head,,1.6666666666666667
h_u7172,318.99420435,0.09129741475485477,head,,1.6666666666666667
h_u7190,188.88894043,0.09129741475485477,head,,1.6666666666666667
h_u7274,321.91641919,0.09129741475485477,head,,1.6666666666666667
h_u7411,339.75210986,0.09129741475485477,head,,1.6666666666666667
h_u7452,325.29057446,0.09129741475485477,head,,1.6666666666666667
h_u7509,136.96576919,0.09129741475485477,head,,1.6666666666666667
h_u7567,108.23674286,0.09129741475485477,head,,1.6666666666666667
h_u7726,655.14506934,0.09129741475485477,head,,1.6666666666666667
h_u7798,295.58249023,0.09129741475485477,head,,1.6666666666666667
h_u7930,324.00679834,0.09129741475485477,head,,1.6666666666666667
h_u7940,320.67877612,0.09129741475485477,head,,1.6666666666666667
h_u7975,325.77313989,0.09129741475485477,head,,1.6666666666666667
h_u8108,99.064061218,0.09129741475485477,head,,1.6666666666666667
h_u8160,329.89580737,0.09129741475485477,head,,1.6666666666666667
h_u8161,348.18823457,0.09129741475485477,head,,1.6666666666666667
h_u8254,95.667954163,0.09129741475485477,head,,1.6666666666666667
h_u8303,394.57948076,0.09129741475485477,head,,1.6666666666666667
h_u8309,316.22045825,0.09129741475485477,head,,1.6666666666666667
h_u8311,269.03283398,0.09129741475485477,head,,1.6666666666666667
h_u8339,137.86394153,0.09129741475485477,head,,1.6666666666666667
h_u8432,307.8443811,0.09129741475485477,head,,1.6666666666666667
h_u8468,88.377484681,0.09129741475485477,head,,1.6666666666666667
h_u8483,355.25940225,0.09129741475485477,head,,1.6666666666666667
h_u8491,341.02107788,0.09129741475485477,head,,1.6666666666666667
h_u8543,228.79554497,0.09129741475485477,head,,1.6666666666666667
h_u8544,318.14006763,0.09129741475485477,head,,1.6666666666666667
h_u8838,88.618737397,0.09129741475485477,head,,1.6666666666666667
h_u8851,282.81816519,0.09129741475485477,head,,1.6666666666666667
h_u8990,293.46734629,0.09129741475485477,head,,1.6666666666666667
h_u9042,510.42336475,0.09129741475485477,head,,1.6666666666666667
perc_disc,-99999.0,0.0,budget,,9999.0
land_surf_obs_50_150,478.26,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_50_300,418.06,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_100_100,384.96,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_100_150,399.17,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_100_300,357.86,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_100_350,370.64,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_100_400,334.39,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_150,385.26,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_200,449.25,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_250,387.82,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_300,330.76,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_350,306.16,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_400,319.12,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_450,327.79,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_150_500,263.05,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_150,446.98,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_200,377.85,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_250,363.4,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_300,311.86,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_350,346.03,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_400,328.37,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_450,249.85,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_500,185.16,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_200_550,88.72,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_150,413.3,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_200,385.37,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_250,380.24,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_300,372.74,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_350,328.34,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_400,330.4,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_450,376.69,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_500,179.75,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_550,295.94,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_250_600,673.96,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_200,399.82,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_250,328.46,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_300,352.8,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_350,368.36,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_400,356.77,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_450,363.14,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_500,114.39,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_550,472.93,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_300_600,641.18,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_200,356.69,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_250,412.3,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_300,374.01,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_350,263.68,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_400,347.18,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_450,244.52,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_350_500,120.3,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_200,392.25,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_250,445.15,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_300,454.52,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_350,447.7,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_400,456.11,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_450,374.71,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_400_500,142.9,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_250,407.91,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_300,471.5,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_350,459.04,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_400,364.24,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_450,305.07,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_450_500,230.21,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_500_300,460.22,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_500_350,497.96,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_500_400,411.3,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_500_450,250.67,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_500_500,180.72,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_550_400,347.67,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_550_450,179.33,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_550_500,365.44,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_600_350,443.41,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_600_400,300.95,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_600_450,153.24,0.4264112466049593,less_than_land_surface,,3.3333333333333335
land_surf_obs_650_450,266.93,0.4264112466049593,less_than_land_surface,,3.3333333333333335
