parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra,,usecol,idx0,idx1,idx2,i,j,zone
k_pp_:2_i:467_j:492,log,factor,1.004275,0.835119,1.23685,k_pp_:2,1.0,0.0,1,,2,,,,,467,492,
k_pp_:2_i:467_j:497,log,factor,1.01258,0.840285,1.2504175,k_pp_:2,1.0,0.0,1,,2,,,,,467,497,
k_pp_:2_i:472_j:482,log,factor,0.969882,0.80649875,1.20614,k_pp_:2,1.0,0.0,1,,2,,,,,472,482,
k_pp_:2_i:472_j:487,log,factor,0.9806495,0.82032175,1.192555,k_pp_:2,1.0,0.0,1,,2,,,,,472,487,
k_pp_:2_i:472_j:492,log,factor,1.0117,0.796068,1.2500575,k_pp_:2,1.0,0.0,1,,2,,,,,472,492,
k_pp_:2_i:472_j:497,log,factor,1.01241,0.7918335,1.219325,k_pp_:2,1.0,0.0,1,,2,,,,,472,497,
k_pp_:2_i:477_j:482,log,factor,0.979002,0.81948025,1.1840625,k_pp_:2,1.0,0.0,1,,2,,,,,477,482,
k_pp_:2_i:477_j:487,log,factor,0.977331,0.7967105,1.2253375,k_pp_:2,1.0,0.0,1,,2,,,,,477,487,
k_pp_:2_i:477_j:492,log,factor,0.999499,0.80665625,1.221195,k_pp_:2,1.0,0.0,1,,2,,,,,477,492,
k_pp_:2_i:477_j:497,log,factor,0.997759,0.80887975,1.189335,k_pp_:2,1.0,0.0,1,,2,,,,,477,497,
k_pp_:2_i:482_j:487,log,factor,0.97881,0.76506275,1.1988075,k_pp_:2,1.0,0.0,1,,2,,,,,482,487,
k_pp_:2_i:482_j:492,log,factor,0.965713,0.7814605,1.2019675,k_pp_:2,1.0,0.0,1,,2,,,,,482,492,
k_pp_:2_i:482_j:497,log,factor,0.978589,0.772997,1.213615,k_pp_:2,1.0,0.0,1,,2,,,,,482,497,
k_pp_:2_i:487_j:487,log,factor,1.01594,0.80440925,1.2225975,k_pp_:2,1.0,0.0,1,,2,,,,,487,487,
k_pp_:2_i:487_j:492,log,factor,1.00869,0.8015595,1.237925,k_pp_:2,1.0,0.0,1,,2,,,,,487,492,
k_pp_:2_i:487_j:497,log,factor,0.9922985,0.80055675,1.2587825,k_pp_:2,1.0,0.0,1,,2,,,,,487,497,
k_pp_:2_i:492_j:487,log,factor,0.9616355,0.802694,1.2029125,k_pp_:2,1.0,0.0,1,,2,,,,,492,487,
k_pp_:2_i:492_j:492,log,factor,1.000055,0.81468625,1.2313025,k_pp_:2,1.0,0.0,1,,2,,,,,492,492,
k_pp_:2_i:492_j:497,log,factor,0.957115,0.78702675,1.1929275,k_pp_:2,1.0,0.0,1,,2,,,,,492,497,
k_pp_:2_i:497_j:487,log,factor,0.998742,0.81947325,1.22202,k_pp_:2,1.0,0.0,1,,2,,,,,497,487,
k_pp_:2_i:497_j:492,log,factor,0.970792,0.78293525,1.1859375,k_pp_:2,1.0,0.0,1,,2,,,,,497,492,
k_pp_:2_i:497_j:497,log,factor,1.023805,0.85499,1.25852,k_pp_:2,1.0,0.0,1,,2,,,,,497,497,
k_pp_:2_i:502_j:477,log,factor,0.9662345,0.78744575,1.17202,k_pp_:2,1.0,0.0,1,,2,,,,,502,477,
k_pp_:2_i:502_j:482,log,factor,1.00135,0.8231425,1.229145,k_pp_:2,1.0,0.0,1,,2,,,,,502,482,
k_pp_:2_i:502_j:487,log,factor,0.9874185,0.8222715,1.21366,k_pp_:2,1.0,0.0,1,,2,,,,,502,487,
k_pp_:2_i:502_j:492,log,factor,1.03327,0.8034405,1.2036225,k_pp_:2,1.0,0.0,1,,2,,,,,502,492,
k_pp_:2_i:507_j:462,log,factor,1.017635,0.830706,1.1899825,k_pp_:2,1.0,0.0,1,,2,,,,,507,462,
k_pp_:2_i:507_j:467,log,factor,0.9851915,0.81526525,1.2535625,k_pp_:2,1.0,0.0,1,,2,,,,,507,467,
k_pp_:2_i:507_j:472,log,factor,0.985773,0.7949165,1.2129375,k_pp_:2,1.0,0.0,1,,2,,,,,507,472,
k_pp_:2_i:507_j:477,log,factor,1.02474,0.83350075,1.3058925,k_pp_:2,1.0,0.0,1,,2,,,,,507,477,
k_pp_:2_i:507_j:482,log,factor,1.029595,0.8111915,1.2356575,k_pp_:2,1.0,0.0,1,,2,,,,,507,482,
k_pp_:2_i:507_j:487,log,factor,1.043335,0.837604,1.278005,k_pp_:2,1.0,0.0,1,,2,,,,,507,487,
k_pp_:2_i:507_j:492,log,factor,0.9530855,0.78513175,1.2298675,k_pp_:2,1.0,0.0,1,,2,,,,,507,492,
k_pp_:2_i:512_j:467,log,factor,1.039855,0.8458815,1.20342,k_pp_:2,1.0,0.0,1,,2,,,,,512,467,
k_pp_:2_i:512_j:472,log,factor,0.962768,0.7921095,1.2191725,k_pp_:2,1.0,0.0,1,,2,,,,,512,472,
k_pp_:2_i:512_j:477,log,factor,0.996543,0.8108645,1.2751825,k_pp_:2,1.0,0.0,1,,2,,,,,512,477,
k_pp_:2_i:512_j:482,log,factor,1.019825,0.828927,1.27903,k_pp_:2,1.0,0.0,1,,2,,,,,512,482,
k_pp_:2_i:512_j:487,log,factor,1.00951,0.81709125,1.2178275,k_pp_:2,1.0,0.0,1,,2,,,,,512,487,
k_pp_:2_i:517_j:467,log,factor,1.026585,0.837345,1.2837225,k_pp_:2,1.0,0.0,1,,2,,,,,517,467,
k_pp_:2_i:517_j:472,log,factor,0.962699,0.81194825,1.2361825,k_pp_:2,1.0,0.0,1,,2,,,,,517,472,
k_pp_:2_i:517_j:477,log,factor,1.010605,0.809042,1.205885,k_pp_:2,1.0,0.0,1,,2,,,,,517,477,
k_pp_:2_i:517_j:482,log,factor,1.048755,0.8523525,1.238095,k_pp_:2,1.0,0.0,1,,2,,,,,517,482,
k_pp_:2_i:517_j:487,log,factor,0.981791,0.78243725,1.2410475,k_pp_:2,1.0,0.0,1,,2,,,,,517,487,
k_pp_:2_i:522_j:467,log,factor,1.00051,0.79302,1.2653225,k_pp_:2,1.0,0.0,1,,2,,,,,522,467,
k_pp_:2_i:522_j:472,log,factor,1.000705,0.8138375,1.24469,k_pp_:2,1.0,0.0,1,,2,,,,,522,472,
k_pp_:2_i:522_j:477,log,factor,0.9567965,0.807181,1.21551,k_pp_:2,1.0,0.0,1,,2,,,,,522,477,
k_pp_:2_i:522_j:482,log,factor,1.03204,0.837022,1.2285825,k_pp_:2,1.0,0.0,1,,2,,,,,522,482,
k_pp_:2_i:527_j:467,log,factor,0.9674585,0.79107675,1.2242,k_pp_:2,1.0,0.0,1,,2,,,,,527,467,
k_pp_:2_i:527_j:472,log,factor,1.00319,0.8213485,1.248405,k_pp_:2,1.0,0.0,1,,2,,,,,527,472,
k_pp_:2_i:527_j:477,log,factor,1.02926,0.7910985,1.236305,k_pp_:2,1.0,0.0,1,,2,,,,,527,477,
k_pp_:2_i:527_j:482,log,factor,0.984199,0.79909325,1.246935,k_pp_:2,1.0,0.0,1,,2,,,,,527,482,
k_pp_:2_i:532_j:462,log,factor,0.9861355,0.8097635,1.19597,k_pp_:2,1.0,0.0,1,,2,,,,,532,462,
k_pp_:2_i:532_j:467,log,factor,1.01828,0.789764,1.2045475,k_pp_:2,1.0,0.0,1,,2,,,,,532,467,
k_pp_:2_i:532_j:472,log,factor,0.999773,0.82167925,1.22786,k_pp_:2,1.0,0.0,1,,2,,,,,532,472,
k_pp_:2_i:532_j:477,log,factor,0.981786,0.84016825,1.246775,k_pp_:2,1.0,0.0,1,,2,,,,,532,477,
k_pp_:2_i:537_j:462,log,factor,1.025125,0.831832,1.28421,k_pp_:2,1.0,0.0,1,,2,,,,,537,462,
k_pp_:2_i:537_j:467,log,factor,1.060195,0.870171,1.30702,k_pp_:2,1.0,0.0,1,,2,,,,,537,467,
k_pp_:2_i:537_j:472,log,factor,1.026015,0.8256695,1.211395,k_pp_:2,1.0,0.0,1,,2,,,,,537,472,
k_pp_:2_i:537_j:477,log,factor,0.9465495,0.798531,1.1319925,k_pp_:2,1.0,0.0,1,,2,,,,,537,477,
k_pp_:2_i:542_j:462,log,factor,1.014675,0.81681975,1.2567275,k_pp_:2,1.0,0.0,1,,2,,,,,542,462,
k_pp_:2_i:542_j:467,log,factor,0.9984255,0.79209775,1.2424,k_pp_:2,1.0,0.0,1,,2,,,,,542,467,
k_pp_:2_i:542_j:472,log,factor,0.997414,0.8059285,1.2483275,k_pp_:2,1.0,0.0,1,,2,,,,,542,472,
k_pp_:2_i:542_j:477,log,factor,0.999566,0.793077,1.2196225,k_pp_:2,1.0,0.0,1,,2,,,,,542,477,
k_pp_:2_i:547_j:457,log,factor,1.017995,0.821409,1.230245,k_pp_:2,1.0,0.0,1,,2,,,,,547,457,
k_pp_:2_i:547_j:462,log,factor,0.9684645,0.78928225,1.1903425,k_pp_:2,1.0,0.0,1,,2,,,,,547,462,
k_pp_:2_i:547_j:467,log,factor,0.9765945,0.830092,1.258725,k_pp_:2,1.0,0.0,1,,2,,,,,547,467,
k_pp_:2_i:547_j:472,log,factor,1.004545,0.82509425,1.2082,k_pp_:2,1.0,0.0,1,,2,,,,,547,472,
k_pp_:2_i:552_j:452,log,factor,0.9955975,0.7834775,1.25565,k_pp_:2,1.0,0.0,1,,2,,,,,552,452,
k_pp_:2_i:552_j:457,log,factor,0.9992495,0.816561,1.229615,k_pp_:2,1.0,0.0,1,,2,,,,,552,457,
k_pp_:2_i:552_j:462,log,factor,1.035165,0.80331925,1.286545,k_pp_:2,1.0,0.0,1,,2,,,,,552,462,
k_pp_:2_i:552_j:467,log,factor,0.9355185,0.7595275,1.2305675,k_pp_:2,1.0,0.0,1,,2,,,,,552,467,
k_pp_:2_i:552_j:472,log,factor,0.97079,0.8139565,1.1696025,k_pp_:2,1.0,0.0,1,,2,,,,,552,472,
k_pp_:2_i:557_j:442,log,factor,0.9807955,0.786703,1.1843125,k_pp_:2,1.0,0.0,1,,2,,,,,557,442,
k_pp_:2_i:557_j:447,log,factor,1.02495,0.83633,1.2420475,k_pp_:2,1.0,0.0,1,,2,,,,,557,447,
k_pp_:2_i:557_j:452,log,factor,0.985868,0.80938475,1.20778,k_pp_:2,1.0,0.0,1,,2,,,,,557,452,
k_pp_:2_i:557_j:457,log,factor,0.981635,0.82382675,1.207135,k_pp_:2,1.0,0.0,1,,2,,,,,557,457,
k_pp_:2_i:557_j:462,log,factor,0.9891565,0.834021,1.21519,k_pp_:2,1.0,0.0,1,,2,,,,,557,462,
k_pp_:2_i:557_j:467,log,factor,1.00463,0.8191155,1.2037375,k_pp_:2,1.0,0.0,1,,2,,,,,557,467,
k_pp_:2_i:562_j:447,log,factor,1.00223,0.78300625,1.211955,k_pp_:2,1.0,0.0,1,,2,,,,,562,447,
k_pp_:2_i:562_j:452,log,factor,1.02088,0.85008075,1.292855,k_pp_:2,1.0,0.0,1,,2,,,,,562,452,
k_pp_:2_i:562_j:457,log,factor,1.01478,0.84918025,1.239265,k_pp_:2,1.0,0.0,1,,2,,,,,562,457,
k_pp_:2_i:562_j:462,log,factor,1.022725,0.8284365,1.286945,k_pp_:2,1.0,0.0,1,,2,,,,,562,462,
k_pp_:2_i:562_j:467,log,factor,1.021315,0.7949115,1.2823075,k_pp_:2,1.0,0.0,1,,2,,,,,562,467,
k_pp_:2_i:567_j:447,log,factor,0.975552,0.8010085,1.18564,k_pp_:2,1.0,0.0,1,,2,,,,,567,447,
k_pp_:2_i:567_j:452,log,factor,0.996884,0.804294,1.2032475,k_pp_:2,1.0,0.0,1,,2,,,,,567,452,
k_pp_:2_i:567_j:457,log,factor,1.00936,0.8118865,1.2036325,k_pp_:2,1.0,0.0,1,,2,,,,,567,457,
k_pp_:2_i:567_j:462,log,factor,0.98279,0.78848125,1.1999175,k_pp_:2,1.0,0.0,1,,2,,,,,567,462,
k_pp_:2_i:567_j:467,log,factor,1.00028,0.7991775,1.2133325,k_pp_:2,1.0,0.0,1,,2,,,,,567,467,
k_pp_:2_i:572_j:442,log,factor,1.013035,0.824932,1.1952075,k_pp_:2,1.0,0.0,1,,2,,,,,572,442,
k_pp_:2_i:572_j:447,log,factor,1.011465,0.8191905,1.2375075,k_pp_:2,1.0,0.0,1,,2,,,,,572,447,
k_pp_:2_i:572_j:452,log,factor,1.0037,0.82700425,1.25485,k_pp_:2,1.0,0.0,1,,2,,,,,572,452,
k_pp_:2_i:572_j:457,log,factor,1.00424,0.809871,1.204185,k_pp_:2,1.0,0.0,1,,2,,,,,572,457,
k_pp_:2_i:572_j:462,log,factor,0.9648865,0.782641,1.22399,k_pp_:2,1.0,0.0,1,,2,,,,,572,462,
k_pp_:2_i:577_j:442,log,factor,0.968955,0.795446,1.231635,k_pp_:2,1.0,0.0,1,,2,,,,,577,442,
k_pp_:2_i:577_j:447,log,factor,0.9956425,0.79004275,1.1687225,k_pp_:2,1.0,0.0,1,,2,,,,,577,447,
k_pp_:2_i:577_j:452,log,factor,1.016515,0.81847375,1.2447125,k_pp_:2,1.0,0.0,1,,2,,,,,577,452,
k_pp_:2_i:577_j:457,log,factor,1.00741,0.8176935,1.28678,k_pp_:2,1.0,0.0,1,,2,,,,,577,457,
k_pp_:2_i:577_j:462,log,factor,1.00728,0.84213275,1.2262175,k_pp_:2,1.0,0.0,1,,2,,,,,577,462,
k_pp_:2_i:582_j:442,log,factor,1.01199,0.839861,1.242075,k_pp_:2,1.0,0.0,1,,2,,,,,582,442,
k_pp_:2_i:582_j:447,log,factor,1.019985,0.8306435,1.28391,k_pp_:2,1.0,0.0,1,,2,,,,,582,447,
k_pp_:2_i:582_j:452,log,factor,0.9959425,0.78779025,1.2413875,k_pp_:2,1.0,0.0,1,,2,,,,,582,452,
k_pp_:2_i:582_j:457,log,factor,0.9889995,0.79210675,1.226235,k_pp_:2,1.0,0.0,1,,2,,,,,582,457,
k_pp_:2_i:587_j:437,log,factor,0.9979655,0.80287375,1.25556,k_pp_:2,1.0,0.0,1,,2,,,,,587,437,
k_pp_:2_i:587_j:442,log,factor,1.01505,0.814198,1.259435,k_pp_:2,1.0,0.0,1,,2,,,,,587,442,
k_pp_:2_i:587_j:447,log,factor,0.9986515,0.77428925,1.2347425,k_pp_:2,1.0,0.0,1,,2,,,,,587,447,
k_pp_:2_i:587_j:452,log,factor,1.002515,0.7921375,1.2437475,k_pp_:2,1.0,0.0,1,,2,,,,,587,452,
k_pp_:2_i:587_j:457,log,factor,0.9998865,0.7812085,1.201315,k_pp_:2,1.0,0.0,1,,2,,,,,587,457,
k_pp_:2_i:592_j:437,log,factor,0.991741,0.80582925,1.218425,k_pp_:2,1.0,0.0,1,,2,,,,,592,437,
k_pp_:2_i:592_j:442,log,factor,1.039885,0.8670495,1.28289,k_pp_:2,1.0,0.0,1,,2,,,,,592,442,
k_pp_:2_i:592_j:447,log,factor,0.970349,0.7859495,1.212985,k_pp_:2,1.0,0.0,1,,2,,,,,592,447,
k_pp_:2_i:592_j:452,log,factor,1.031475,0.827931,1.25293,k_pp_:2,1.0,0.0,1,,2,,,,,592,452,
k_pp_:2_i:592_j:457,log,factor,0.997601,0.7811345,1.2276375,k_pp_:2,1.0,0.0,1,,2,,,,,592,457,
k_pp_:2_i:597_j:437,log,factor,1.01641,0.824683,1.253005,k_pp_:2,1.0,0.0,1,,2,,,,,597,437,
k_pp_:2_i:597_j:442,log,factor,0.980207,0.79856825,1.238665,k_pp_:2,1.0,0.0,1,,2,,,,,597,442,
k_pp_:2_i:597_j:447,log,factor,0.974963,0.79710625,1.2097125,k_pp_:2,1.0,0.0,1,,2,,,,,597,447,
k_pp_:2_i:597_j:452,log,factor,0.948282,0.7685585,1.15475,k_pp_:2,1.0,0.0,1,,2,,,,,597,452,
k_pp_:2_i:602_j:432,log,factor,1.018945,0.85217225,1.221925,k_pp_:2,1.0,0.0,1,,2,,,,,602,432,
k_pp_:2_i:602_j:437,log,factor,0.9961625,0.8043975,1.22527,k_pp_:2,1.0,0.0,1,,2,,,,,602,437,
k_pp_:2_i:602_j:442,log,factor,0.9975495,0.813501,1.2469925,k_pp_:2,1.0,0.0,1,,2,,,,,602,442,
k_pp_:2_i:602_j:447,log,factor,1.00538,0.84373325,1.2135325,k_pp_:2,1.0,0.0,1,,2,,,,,602,447,
k_pp_:2_i:602_j:452,log,factor,0.997298,0.80090475,1.251815,k_pp_:2,1.0,0.0,1,,2,,,,,602,452,
k_pp_:2_i:607_j:432,log,factor,1.00039,0.82949575,1.2240875,k_pp_:2,1.0,0.0,1,,2,,,,,607,432,
k_pp_:2_i:607_j:437,log,factor,0.994658,0.83072325,1.1951375,k_pp_:2,1.0,0.0,1,,2,,,,,607,437,
k_pp_:2_i:607_j:442,log,factor,1.008265,0.81341475,1.2367525,k_pp_:2,1.0,0.0,1,,2,,,,,607,442,
k_pp_:2_i:607_j:447,log,factor,1.01329,0.80954875,1.254795,k_pp_:2,1.0,0.0,1,,2,,,,,607,447,
k_pp_:2_i:612_j:427,log,factor,1.00977,0.82831575,1.230985,k_pp_:2,1.0,0.0,1,,2,,,,,612,427,
k_pp_:2_i:612_j:432,log,factor,0.955364,0.80245025,1.1986325,k_pp_:2,1.0,0.0,1,,2,,,,,612,432,
k_pp_:2_i:612_j:437,log,factor,1.04022,0.84452475,1.252145,k_pp_:2,1.0,0.0,1,,2,,,,,612,437,
k_pp_:2_i:612_j:442,log,factor,0.9677435,0.79761025,1.1783475,k_pp_:2,1.0,0.0,1,,2,,,,,612,442,
k_pp_:2_i:612_j:447,log,factor,0.9731585,0.8272385,1.189025,k_pp_:2,1.0,0.0,1,,2,,,,,612,447,
k_pp_:2_i:617_j:427,log,factor,1.006455,0.81359725,1.28491,k_pp_:2,1.0,0.0,1,,2,,,,,617,427,
k_pp_:2_i:617_j:432,log,factor,0.972993,0.761769,1.2168875,k_pp_:2,1.0,0.0,1,,2,,,,,617,432,
k_pp_:2_i:617_j:437,log,factor,0.988633,0.830865,1.2639025,k_pp_:2,1.0,0.0,1,,2,,,,,617,437,
k_pp_:2_i:617_j:442,log,factor,1.031575,0.826997,1.2896725,k_pp_:2,1.0,0.0,1,,2,,,,,617,442,
k_pp_:2_i:622_j:422,log,factor,0.975809,0.79475,1.2155075,k_pp_:2,1.0,0.0,1,,2,,,,,622,422,
k_pp_:2_i:622_j:427,log,factor,0.975671,0.813567,1.255575,k_pp_:2,1.0,0.0,1,,2,,,,,622,427,
k_pp_:2_i:622_j:432,log,factor,0.983279,0.79238625,1.1940575,k_pp_:2,1.0,0.0,1,,2,,,,,622,432,
k_pp_:2_i:622_j:437,log,factor,1.00677,0.8089135,1.236995,k_pp_:2,1.0,0.0,1,,2,,,,,622,437,
k_pp_:2_i:622_j:442,log,factor,1.00437,0.8331205,1.246165,k_pp_:2,1.0,0.0,1,,2,,,,,622,442,
k_pp_:2_i:627_j:422,log,factor,1.003825,0.819139,1.210665,k_pp_:2,1.0,0.0,1,,2,,,,,627,422,
k_pp_:2_i:627_j:427,log,factor,0.9771515,0.804182,1.1987475,k_pp_:2,1.0,0.0,1,,2,,,,,627,427,
k_pp_:2_i:627_j:432,log,factor,0.9988545,0.80715625,1.2755725,k_pp_:2,1.0,0.0,1,,2,,,,,627,432,
k_pp_:2_i:627_j:437,log,factor,1.00459,0.81096775,1.2403625,k_pp_:2,1.0,0.0,1,,2,,,,,627,437,
k_pp_:2_i:632_j:422,log,factor,0.965738,0.796812,1.233955,k_pp_:2,1.0,0.0,1,,2,,,,,632,422,
k_pp_:2_i:632_j:427,log,factor,0.9983885,0.83070175,1.2434925,k_pp_:2,1.0,0.0,1,,2,,,,,632,427,
k_pp_:2_i:632_j:432,log,factor,1.028395,0.79022,1.240585,k_pp_:2,1.0,0.0,1,,2,,,,,632,432,
k_pp_:2_i:632_j:437,log,factor,0.9955465,0.8149155,1.2281575,k_pp_:2,1.0,0.0,1,,2,,,,,632,437,
k_pp_:2_i:637_j:412,log,factor,1.01928,0.81795325,1.2726075,k_pp_:2,1.0,0.0,1,,2,,,,,637,412,
k_pp_:2_i:637_j:417,log,factor,1.014195,0.83620275,1.3043325,k_pp_:2,1.0,0.0,1,,2,,,,,637,417,
k_pp_:2_i:637_j:422,log,factor,0.9915725,0.791282,1.21501,k_pp_:2,1.0,0.0,1,,2,,,,,637,422,
k_pp_:2_i:637_j:427,log,factor,1.019695,0.81825825,1.234975,k_pp_:2,1.0,0.0,1,,2,,,,,637,427,
k_pp_:2_i:637_j:432,log,factor,1.008265,0.84901725,1.2425775,k_pp_:2,1.0,0.0,1,,2,,,,,637,432,
k_pp_:2_i:642_j:412,log,factor,0.9863075,0.80165375,1.213415,k_pp_:2,1.0,0.0,1,,2,,,,,642,412,
k_pp_:2_i:642_j:417,log,factor,0.9615635,0.79967425,1.237275,k_pp_:2,1.0,0.0,1,,2,,,,,642,417,
k_pp_:2_i:642_j:427,log,factor,0.9778075,0.807504,1.1909325,k_pp_:2,1.0,0.0,1,,2,,,,,642,427,
k_pp_:2_i:647_j:412,log,factor,1.00074,0.796139,1.23373,k_pp_:2,1.0,0.0,1,,2,,,,,647,412,
k_pp_:2_i:647_j:417,log,factor,1.00868,0.80845725,1.2279475,k_pp_:2,1.0,0.0,1,,2,,,,,647,417,
k_pp_:2_i:647_j:422,log,factor,0.997067,0.80907375,1.261685,k_pp_:2,1.0,0.0,1,,2,,,,,647,422,
k_pp_:2_i:647_j:427,log,factor,1.007035,0.8181205,1.2056925,k_pp_:2,1.0,0.0,1,,2,,,,,647,427,
k_pp_:2_i:652_j:422,log,factor,0.9802915,0.81455975,1.23688,k_pp_:2,1.0,0.0,1,,2,,,,,652,422,
multiplier_k_2_:0_zone:15,log,factor,0.729156,0.162804,3.284865,zn_k__multiplier,1.0,0.0,1,,0,,,,,,,15
multiplier_k_2_:0_zone:22,log,factor,5.406095,1.2447025,20.980775,zn_k__multiplier,1.0,0.0,1,,0,,,,,,,22
multiplier_k_2_:0_zone:21,log,factor,49.6617,9.281065,234.452,zn_k__multiplier,1.0,0.0,1,,0,,,,,,,21
multiplier_k_2_:0_zone:20,log,factor,49.94415,11.22275,203.76575,zn_k__multiplier,1.0,0.0,1,,0,,,,,,,20
multiplier_k_2_:0_zone:18,log,factor,2.530455,0.45551625,10.24125,zn_k__multiplier,1.0,0.0,1,,0,,,,,,,18
k_pp_:3_i:10_j:130,log,factor,0.9853685,0.79143425,1.2256525,k_pp_:3,1.0,0.0,1,,3,,,,,10,130,
k_pp_:3_i:30_j:130,log,factor,0.981042,0.79594375,1.200215,k_pp_:3,1.0,0.0,1,,3,,,,,30,130,
k_pp_:3_i:30_j:150,log,factor,1.00886,0.8070785,1.2700675,k_pp_:3,1.0,0.0,1,,3,,,,,30,150,
k_pp_:3_i:30_j:170,log,factor,1.02433,0.84463525,1.247075,k_pp_:3,1.0,0.0,1,,3,,,,,30,170,
k_pp_:3_i:50_j:110,log,factor,1.014585,0.81114125,1.2998875,k_pp_:3,1.0,0.0,1,,3,,,,,50,110,
k_pp_:3_i:50_j:130,log,factor,0.97339,0.78794825,1.1908375,k_pp_:3,1.0,0.0,1,,3,,,,,50,130,
k_pp_:3_i:50_j:150,log,factor,0.999984,0.83628475,1.2333525,k_pp_:3,1.0,0.0,1,,3,,,,,50,150,
k_pp_:3_i:50_j:170,log,factor,0.997233,0.80799175,1.190835,k_pp_:3,1.0,0.0,1,,3,,,,,50,170,
k_pp_:3_i:50_j:290,log,factor,1.05497,0.829057,1.28596,k_pp_:3,1.0,0.0,1,,3,,,,,50,290,
k_pp_:3_i:50_j:310,log,factor,0.9960575,0.81102975,1.2176925,k_pp_:3,1.0,0.0,1,,3,,,,,50,310,
k_pp_:3_i:50_j:330,log,factor,1.003565,0.81790475,1.2435925,k_pp_:3,1.0,0.0,1,,3,,,,,50,330,
k_pp_:3_i:70_j:110,log,factor,0.9514075,0.77756075,1.17074,k_pp_:3,1.0,0.0,1,,3,,,,,70,110,
k_pp_:3_i:70_j:130,log,factor,1.023435,0.82548225,1.27664,k_pp_:3,1.0,0.0,1,,3,,,,,70,130,
k_pp_:3_i:70_j:150,log,factor,1.003845,0.78960025,1.2470525,k_pp_:3,1.0,0.0,1,,3,,,,,70,150,
k_pp_:3_i:70_j:170,log,factor,1.021755,0.83867225,1.2853775,k_pp_:3,1.0,0.0,1,,3,,,,,70,170,
k_pp_:3_i:70_j:190,log,factor,0.974007,0.80979,1.2196575,k_pp_:3,1.0,0.0,1,,3,,,,,70,190,
k_pp_:3_i:70_j:270,log,factor,1.00107,0.8430755,1.23019,k_pp_:3,1.0,0.0,1,,3,,,,,70,270,
k_pp_:3_i:70_j:290,log,factor,1.01929,0.81772925,1.236875,k_pp_:3,1.0,0.0,1,,3,,,,,70,290,
k_pp_:3_i:70_j:310,log,factor,0.9946735,0.7738625,1.2054825,k_pp_:3,1.0,0.0,1,,3,,,,,70,310,
k_pp_:3_i:70_j:330,log,factor,0.9597755,0.79978725,1.2380475,k_pp_:3,1.0,0.0,1,,3,,,,,70,330,
k_pp_:3_i:70_j:350,log,factor,0.990578,0.7824025,1.22463,k_pp_:3,1.0,0.0,1,,3,,,,,70,350,
k_pp_:3_i:90_j:90,log,factor,0.96239,0.8025775,1.24441,k_pp_:3,1.0,0.0,1,,3,,,,,90,90,
k_pp_:3_i:90_j:110,log,factor,0.978263,0.797956,1.2055075,k_pp_:3,1.0,0.0,1,,3,,,,,90,110,
k_pp_:3_i:90_j:130,log,factor,1.01764,0.8104755,1.2726975,k_pp_:3,1.0,0.0,1,,3,,,,,90,130,
k_pp_:3_i:90_j:150,log,factor,0.9931,0.80427925,1.1935825,k_pp_:3,1.0,0.0,1,,3,,,,,90,150,
k_pp_:3_i:90_j:170,log,factor,1.00271,0.794449,1.2544525,k_pp_:3,1.0,0.0,1,,3,,,,,90,170,
k_pp_:3_i:90_j:270,log,factor,0.998147,0.81473125,1.2741775,k_pp_:3,1.0,0.0,1,,3,,,,,90,270,
k_pp_:3_i:90_j:290,log,factor,1.026615,0.79587875,1.2627125,k_pp_:3,1.0,0.0,1,,3,,,,,90,290,
k_pp_:3_i:90_j:310,log,factor,1.0109,0.8011985,1.25695,k_pp_:3,1.0,0.0,1,,3,,,,,90,310,
k_pp_:3_i:90_j:330,log,factor,0.9903265,0.79897975,1.2027175,k_pp_:3,1.0,0.0,1,,3,,,,,90,330,
k_pp_:3_i:90_j:350,log,factor,0.978669,0.78637675,1.2069175,k_pp_:3,1.0,0.0,1,,3,,,,,90,350,
k_pp_:3_i:90_j:370,log,factor,0.9986195,0.79047525,1.22525,k_pp_:3,1.0,0.0,1,,3,,,,,90,370,
k_pp_:3_i:90_j:390,log,factor,1.04587,0.84609325,1.296685,k_pp_:3,1.0,0.0,1,,3,,,,,90,390,
k_pp_:3_i:110_j:30,log,factor,1.033615,0.8147885,1.29044,k_pp_:3,1.0,0.0,1,,3,,,,,110,30,
k_pp_:3_i:110_j:50,log,factor,0.991424,0.798683,1.189805,k_pp_:3,1.0,0.0,1,,3,,,,,110,50,
k_pp_:3_i:110_j:70,log,factor,1.00025,0.8018365,1.2296,k_pp_:3,1.0,0.0,1,,3,,,,,110,70,
k_pp_:3_i:110_j:90,log,factor,0.998617,0.825038,1.2347975,k_pp_:3,1.0,0.0,1,,3,,,,,110,90,
k_pp_:3_i:110_j:110,log,factor,1.01882,0.8261555,1.273455,k_pp_:3,1.0,0.0,1,,3,,,,,110,110,
k_pp_:3_i:110_j:130,log,factor,0.9712015,0.776569,1.200965,k_pp_:3,1.0,0.0,1,,3,,,,,110,130,
k_pp_:3_i:110_j:150,log,factor,1.055585,0.83204275,1.29441,k_pp_:3,1.0,0.0,1,,3,,,,,110,150,
k_pp_:3_i:110_j:170,log,factor,1.052265,0.814207,1.3124075,k_pp_:3,1.0,0.0,1,,3,,,,,110,170,
